Date Time,p (mbar),Tdew (degC),rh (%),VPmax (mbar),VPact (mbar),VPdef (mbar),sh (g/kg),H2OC (mmol/mol),rho (g/m**3),wv (m/s),max. wv (m/s),wd (deg),SWDR (W/m?,PAR (µmol/m?s),Tlog (degC),T (degC)
02.01.2021 07:40:00,986.71,0.67,99.9,6.42,6.41,0.01,4.05,6.5,1252.16,0.49,0.89,277,0,0,12.04,0.69
02.01.2021 07:50:00,986.71,0.62,98.7,6.48,6.39,0.08,4.04,6.48,1251.63,0.48,0.82,267,0,0,12.05,0.81
02.01.2021 08:00:00,986.76,0.51,97.9,6.48,6.34,0.14,4.01,6.43,1251.71,1.2,2.04,183.4,0,0,12.06,0.81
02.01.2021 08:10:00,986.79,0.09,96.2,6.39,6.15,0.24,3.89,6.23,1252.67,1.96,2.46,237.7,0.39,1.95,12.08,0.63
02.01.2021 08:20:00,986.92,0.16,96.8,6.38,6.18,0.2,3.9,6.26,1252.9,1.49,2.27,227.1,1.62,4.82,12.07,0.61
02.01.2021 08:30:00,986.89,0.1,95.5,6.44,6.15,0.29,3.89,6.23,1252.3,1.25,1.95,220.2,3.58,9.85,12.04,0.73
02.01.2021 08:40:00,986.93,0.39,96.7,6.5,6.28,0.21,3.97,6.37,1251.75,0.58,1.52,162.6,5.67,14.83,12.01,0.85
02.01.2021 08:50:00,987,0.47,96.7,6.54,6.32,0.22,3.99,6.41,1251.43,0.6,0.94,283.9,9.32,22.27,12.01,0.94
02.01.2021 09:00:00,987.08,-0.03,94.1,6.48,6.09,0.38,3.85,6.17,1252.24,0.73,1.02,212.3,13.19,29.8,12.01,0.81
02.01.2021 09:10:00,987.18,0.1,95,6.48,6.15,0.32,3.89,6.23,1252.32,0.45,0.96,280.8,18.65,38.79,12.03,0.81
02.01.2021 09:20:00,987.26,0.26,95,6.55,6.22,0.33,3.93,6.3,1251.68,0.57,1.14,14,21.57,44.97,12.05,0.96
02.01.2021 09:30:00,987.28,0.38,95.8,6.55,6.28,0.28,3.97,6.36,1251.65,0.72,1.4,121.1,27.44,56.55,12.09,0.97
02.01.2021 09:40:00,987.32,0.55,97.8,6.5,6.36,0.14,4.01,6.44,1252.2,0.57,0.96,207.6,32.75,67.26,12.13,0.85
02.01.2021 09:50:00,987.37,0.59,97.8,6.52,6.38,0.14,4.03,6.46,1252.05,0.38,0.78,241.8,45.51,91.9,12.18,0.9
02.01.2021 10:00:00,987.34,0.64,97.4,6.57,6.4,0.17,4.04,6.48,1251.52,0.52,1.09,263,54.94,111.69,12.25,1
02.01.2021 10:10:00,987.45,0.8,97.9,6.61,6.47,0.14,4.09,6.56,1251.2,0.9,1.26,207.7,60.99,123.53,12.35,1.1
02.01.2021 10:20:00,987.52,0.59,97.5,6.54,6.37,0.16,4.02,6.46,1252.06,0.95,1.25,222.6,66.11,133.89,12.45,0.94
02.01.2021 10:30:00,987.55,0.35,94.5,6.63,6.26,0.36,3.95,6.34,1251.29,0.66,1.05,253,86.16,171.77,12.55,1.13
02.01.2021 10:40:00,987.57,0.23,91.3,6.8,6.21,0.59,3.92,6.29,1249.68,0.55,1.03,200.5,90.4,181.32,12.65,1.49
02.01.2021 10:50:00,987.66,0.43,91.8,6.86,6.3,0.56,3.98,6.38,1249.21,0.76,1.12,233.6,106.9,212.57,12.77,1.61
02.01.2021 11:00:00,987.63,0.49,90.6,6.99,6.33,0.66,4,6.41,1248.03,0.4,0.81,13.33,107.02,214.24,12.93,1.86
02.01.2021 11:10:00,987.68,1.03,92.5,7.11,6.58,0.53,4.15,6.66,1246.82,0.85,1.27,77.86,103.87,208.98,13.09,2.11
02.01.2021 11:20:00,987.59,0.88,92,7.08,6.51,0.57,4.11,6.59,1247.09,0.52,0.91,28.91,105.17,212.4,13.24,2.03
02.01.2021 11:30:00,987.51,0.78,89,7.26,6.46,0.8,4.08,6.54,1245.38,0.52,1.16,99.6,97.67,198.34,13.35,2.4
02.01.2021 11:40:00,987.43,1.08,90.7,7.29,6.61,0.68,4.17,6.69,1245,0.43,1.01,68.12,92.61,188.75,13.47,2.44
02.01.2021 11:50:00,987.45,0.73,87.4,7.37,6.44,0.93,4.07,6.52,1244.39,0.34,0.73,40.06,84.84,173.83,13.59,2.6
02.01.2021 12:00:00,987.41,0.92,88.1,7.41,6.53,0.88,4.12,6.61,1243.9,0.49,1.17,47.76,86.05,176.4,13.72,2.69
02.01.2021 12:10:00,987.27,0.07,83,7.4,6.14,1.26,3.88,6.22,1244.05,0.86,1.58,39.56,95.06,193.42,13.85,2.66
02.01.2021 12:20:00,987.12,-0.78,77.55,7.44,5.77,1.67,3.64,5.84,1243.69,1.06,2.19,35.07,104.38,211.08,13.94,2.74
02.01.2021 12:30:00,987.07,-1.4,73.25,7.52,5.51,2.01,3.48,5.58,1243.04,1.2,1.79,40.92,95.85,194.14,14.01,2.89
02.01.2021 12:40:00,987.08,-1.83,70.65,7.56,5.34,2.22,3.37,5.41,1242.83,1.22,2.13,27.26,95.18,192.66,14.05,2.96
02.01.2021 12:50:00,986.95,-1.42,72.77,7.56,5.5,2.06,3.48,5.58,1242.56,1.32,2.13,51.06,105.47,210.88,14.06,2.97
02.01.2021 13:00:00,986.86,-1.88,70.2,7.58,5.32,2.26,3.36,5.39,1242.42,1.83,2.86,57.49,116.61,230.27,14.04,2.99
02.01.2021 13:10:00,986.85,-2.1,68.66,7.62,5.24,2.39,3.31,5.3,1242.04,2.07,3.3,55.98,122.65,241.03,14.01,3.08
02.01.2021 13:20:00,986.99,-2.57,66.57,7.59,5.05,2.54,3.19,5.12,1242.6,2.05,2.99,81.8,93.84,187.53,13.96,3.02
02.01.2021 13:30:00,987.01,-2.75,65.74,7.58,4.99,2.6,3.15,5.05,1242.7,1.64,2.51,73.38,87.85,177.16,13.91,3.01
02.01.2021 13:40:00,986.88,-2.6,66.38,7.6,5.04,2.55,3.18,5.11,1242.41,2.58,4.19,39.28,89.23,179.59,13.88,3.03
02.01.2021 13:50:00,986.85,-2.69,66.02,7.59,5.01,2.58,3.16,5.07,1242.47,2.09,2.83,55.07,71.78,145.93,13.81,3.01
02.01.2021 14:00:00,986.86,-2.48,66.85,7.61,5.09,2.52,3.21,5.16,1242.22,2.51,3.77,50.57,62.7,127.66,13.71,3.06
02.01.2021 14:10:00,986.84,-2.39,67.29,7.61,5.12,2.49,3.24,5.19,1242.18,1.82,2.68,42.97,55.7,113.61,13.6,3.06
02.01.2021 14:20:00,986.9,-2.35,67.51,7.61,5.13,2.47,3.24,5.2,1242.31,1.79,3.58,67.31,38.41,81.95,13.49,3.05
02.01.2021 14:30:00,987.04,-2.37,67.75,7.57,5.13,2.44,3.24,5.2,1242.76,2.06,2.83,58.7,37.86,78.91,13.4,2.99
02.01.2021 14:40:00,987.06,-2.06,69.52,7.55,5.25,2.3,3.31,5.32,1242.94,1.97,2.74,74.65,33.27,69.48,13.32,2.94
02.01.2021 14:50:00,987.01,-2.11,69.44,7.53,5.23,2.3,3.3,5.3,1243.02,1.93,3.3,61.8,22.44,50.38,13.22,2.91
02.01.2021 15:00:00,987.01,-2.22,69.05,7.51,5.19,2.32,3.28,5.25,1243.21,2.19,3.99,68.88,25.34,53.26,13.12,2.87
02.01.2021 15:10:00,986.99,-2.41,68.37,7.48,5.11,2.37,3.23,5.18,1243.48,2.83,3.83,68.62,25.91,53.77,13.01,2.81
02.01.2021 15:20:00,987.06,-2.61,67.44,7.47,5.04,2.43,3.18,5.1,1243.71,2.19,3.6,64.53,25.25,51.38,12.87,2.79
02.01.2021 15:30:00,987.11,-2.56,67.78,7.46,5.06,2.4,3.19,5.12,1243.84,2.36,3.26,82.1,17.72,36.67,12.75,2.77
02.01.2021 15:40:00,987.12,-2.43,68.63,7.44,5.11,2.33,3.22,5.17,1243.99,2.22,3.43,79.66,13.72,28.97,12.65,2.74
02.01.2021 15:50:00,987.11,-2.38,69.03,7.43,5.13,2.3,3.24,5.19,1244.08,2.04,2.98,79.47,10.16,21.98,12.56,2.71
02.01.2021 16:00:00,987.09,-2.25,70.06,7.38,5.17,2.21,3.27,5.24,1244.4,1.74,2.6,77.23,6.39,15.07,12.49,2.63
02.01.2021 16:10:00,987.1,-2.39,69.39,7.38,5.12,2.26,3.23,5.19,1244.48,2.38,3.79,65.78,4.01,10.32,12.43,2.62
02.01.2021 16:20:00,987.11,-2.44,69.4,7.35,5.1,2.25,3.22,5.17,1244.72,2.35,3.45,67.41,1.87,5.45,12.36,2.57
02.01.2021 16:30:00,987.09,-2.28,70.55,7.32,5.16,2.16,3.26,5.23,1244.97,2.64,3.88,71.69,0.69,2.53,12.27,2.51
02.01.2021 16:40:00,987,-2.2,71.2,7.29,5.19,2.1,3.28,5.26,1245.06,2.4,3.55,52.81,0.01,1.1,12.16,2.46
02.01.2021 16:50:00,986.94,-2,72.6,7.26,5.27,1.99,3.33,5.34,1245.24,2.21,3.23,51.72,0,0,12.07,2.39
02.01.2021 17:00:00,986.92,-1.84,73.78,7.23,5.33,1.9,3.37,5.41,1245.44,1.62,2.68,60.54,0,0,11.98,2.34
02.01.2021 17:10:00,986.88,-1.85,73.97,7.2,5.33,1.88,3.37,5.4,1245.62,2.16,3.3,65.7,0,0,11.89,2.29
02.01.2021 17:20:00,986.86,-1.85,74.56,7.15,5.33,1.82,3.37,5.4,1246.06,2.23,3.17,74.97,0,0,11.81,2.18
02.01.2021 17:30:00,986.8,-1.81,75.04,7.13,5.35,1.78,3.38,5.42,1246.21,2.04,2.84,75.92,0,0,11.73,2.13
02.01.2021 17:40:00,986.76,-1.82,75.28,7.09,5.34,1.75,3.37,5.41,1246.43,1.91,3.2,71.31,0,0,11.66,2.07
02.01.2021 17:50:00,986.75,-1.79,75.96,7.05,5.35,1.69,3.38,5.42,1246.84,1.48,2.44,71.75,0,0,11.59,1.98
02.01.2021 18:00:00,986.73,-1.73,76.69,7.01,5.38,1.63,3.4,5.45,1247.12,1.43,2.37,63.52,0,0,11.54,1.91
02.01.2021 18:10:00,986.74,-1.7,77.19,6.98,5.39,1.59,3.4,5.46,1247.39,1.59,2.27,57.11,0,0,11.51,1.85
02.01.2021 18:20:00,986.85,-1.84,76.6,6.96,5.33,1.63,3.37,5.41,1247.73,2.09,3.51,75.53,0,0,11.48,1.81
02.01.2021 18:30:00,986.89,-1.93,76,6.97,5.3,1.67,3.35,5.37,1247.7,1.74,2.89,88.7,0,0,11.45,1.83
02.01.2021 18:40:00,986.94,-2.06,74.78,7.02,5.25,1.77,3.31,5.32,1247.39,1.82,3.84,74.96,0,0,11.43,1.92
02.01.2021 18:50:00,987,-2.17,74.01,7.04,5.21,1.83,3.29,5.28,1247.32,2.68,4.66,69.09,0,0,11.42,1.96
02.01.2021 19:00:00,987.05,-2.23,73.61,7.04,5.18,1.86,3.27,5.25,1247.34,3.11,5.23,66.31,0,0,11.38,1.97
02.01.2021 19:10:00,987.02,-2.21,73.96,7.02,5.19,1.83,3.28,5.26,1247.53,2.55,3.72,74.25,0,0,11.3,1.92
02.01.2021 19:20:00,986.96,-2.13,74.53,7.01,5.22,1.78,3.3,5.29,1247.52,2.1,3.58,59.03,0,0,11.23,1.9
02.01.2021 19:30:00,986.92,-2.1,74.78,7,5.23,1.76,3.3,5.3,1247.56,1.95,3.31,53.63,0,0,11.18,1.88
02.01.2021 19:40:00,986.87,-2.06,75.1,6.99,5.25,1.74,3.31,5.32,1247.57,1.6,2.87,50.5,0,0,11.15,1.86
02.01.2021 19:50:00,986.95,-2.1,74.71,7,5.23,1.77,3.3,5.3,1247.55,2.21,3.23,57.64,0,0,11.14,1.89
02.01.2021 20:00:00,987.04,-2.09,74.58,7.02,5.24,1.78,3.31,5.31,1247.5,2.13,3.29,48.19,0,0,11.13,1.93
02.01.2021 20:10:00,987.08,-1.99,74.98,7.04,5.27,1.76,3.33,5.34,1247.4,1.79,3.39,48.96,0,0,11.12,1.95
02.01.2021 20:20:00,987.07,-1.94,75.2,7.04,5.3,1.75,3.34,5.37,1247.31,2.03,3.51,48.29,0,0,11.11,1.97
02.01.2021 20:30:00,987.04,-1.8,76.01,7.04,5.35,1.69,3.38,5.42,1247.26,2.51,4.16,51.45,0,0,11.11,1.97
02.01.2021 20:40:00,987.12,-1.68,76.64,7.04,5.4,1.64,3.41,5.47,1247.34,3.01,5.47,48.33,0,0,11.09,1.97
02.01.2021 20:50:00,987.26,-1.55,77.38,7.04,5.45,1.59,3.44,5.52,1247.46,2.45,4.44,67.5,0,0,11.05,1.97
02.01.2021 21:00:00,987.3,-1.41,78.31,7.03,5.51,1.53,3.48,5.58,1247.57,3.08,4.67,69.31,0,0,11.02,1.95
02.01.2021 21:10:00,987.21,-1.29,78.78,7.05,5.56,1.5,3.51,5.63,1247.28,3.18,4.88,65.72,0,0,10.99,1.99
02.01.2021 21:20:00,987.15,-1.18,79.43,7.05,5.6,1.45,3.54,5.67,1247.18,3.2,4.38,69.45,0,0,10.95,1.99
02.01.2021 21:30:00,987.01,-1.08,80.2,7.04,5.64,1.39,3.56,5.72,1247.14,3.11,5.26,66.61,0,0,10.89,1.95
02.01.2021 21:40:00,986.97,-1.01,80.8,7.02,5.67,1.35,3.58,5.75,1247.18,2.3,3.94,68,0,0,10.84,1.93
02.01.2021 21:50:00,986.84,-0.92,81.6,7,5.71,1.29,3.61,5.79,1247.21,2.23,4.73,46.39,0,0,10.83,1.88
02.01.2021 22:00:00,986.66,-0.85,82.3,6.97,5.74,1.23,3.62,5.81,1247.22,2.65,3.53,40.52,0,0,10.83,1.83
02.01.2021 22:10:00,986.59,-0.8,82.8,6.95,5.76,1.2,3.64,5.84,1247.28,2.77,3.76,40.03,0,0,10.83,1.79
02.01.2021 22:20:00,986.54,-0.66,83.8,6.95,5.82,1.13,3.68,5.9,1247.26,3.01,4.43,36.84,0,0,10.81,1.78
02.01.2021 22:30:00,986.66,-0.6,84.2,6.94,5.85,1.1,3.69,5.92,1247.44,2.73,4.36,41.74,0,0,10.78,1.77
02.01.2021 22:40:00,986.64,-0.53,84.8,6.93,5.88,1.05,3.71,5.96,1247.51,3.37,4.56,37.13,0,0,10.73,1.74
02.01.2021 22:50:00,986.6,-0.47,85.4,6.91,5.9,1.01,3.73,5.98,1247.6,3.43,5.33,43.49,0,0,10.67,1.71
02.01.2021 23:00:00,986.64,-0.49,85.2,6.92,5.89,1.02,3.72,5.97,1247.62,3.58,6.24,42.6,0,0,10.59,1.72
02.01.2021 23:10:00,986.62,-0.42,86.2,6.87,5.92,0.95,3.74,6.01,1247.98,3.27,4.69,37.24,0,0,10.51,1.63
02.01.2021 23:20:00,986.52,-0.5,85.8,6.87,5.89,0.97,3.72,5.97,1247.94,3.51,5.2,38.24,0,0,10.43,1.61
02.01.2021 23:30:00,986.45,-0.37,86.7,6.86,5.94,0.91,3.76,6.03,1247.92,2.54,3.91,39.06,0,0,10.36,1.59
02.01.2021 23:40:00,986.44,-0.3,87.1,6.86,5.97,0.88,3.78,6.06,1247.86,2.28,3.6,40.23,0,0,10.32,1.6
02.01.2021 23:50:00,986.42,-0.28,87.4,6.85,5.99,0.86,3.78,6.07,1247.93,2.32,3.65,37.69,0,0,10.33,1.58
03.01.2021 00:00:00,986.32,-0.31,87.5,6.82,5.97,0.85,3.77,6.05,1248.04,3.04,3.87,35.49,0,0,10.36,1.53
03.01.2021 00:10:00,986.36,-0.18,88.6,6.8,6.03,0.78,3.81,6.11,1248.26,3,5.86,39.25,0,0,10.37,1.48
03.01.2021 00:20:00,986.35,-0.2,88.7,6.79,6.02,0.77,3.8,6.1,1248.39,3.87,5.73,47.39,0,0,10.34,1.45
03.01.2021 00:30:00,986.23,-0.14,89.5,6.76,6.05,0.71,3.82,6.13,1248.52,2.76,4.22,35.79,0,0,10.29,1.39
03.01.2021 00:40:00,986.03,-0.07,90.2,6.74,6.08,0.66,3.84,6.16,1248.43,2.96,4.05,26.8,0,0,10.24,1.35
03.01.2021 00:50:00,985.8,-0.09,90.5,6.71,6.07,0.64,3.84,6.16,1248.41,2.76,3.78,21.74,0,0,10.21,1.29
03.01.2021 01:00:00,985.57,-0.13,90.4,6.69,6.05,0.64,3.83,6.14,1248.25,2.52,4.29,19.53,0,0,10.18,1.26
03.01.2021 01:10:00,985.48,-0.14,90,6.72,6.04,0.67,3.82,6.13,1247.94,4.3,6.94,32.3,0,0,10.16,1.31
03.01.2021 01:20:00,985.51,-0.11,90.2,6.72,6.06,0.66,3.83,6.15,1247.96,4.41,6.12,31.74,0,0,10.11,1.31
03.01.2021 01:30:00,985.51,-0.06,91,6.68,6.08,0.6,3.85,6.17,1248.25,4.27,5.6,34.16,0,0,10.01,1.24
03.01.2021 01:40:00,985.57,-0.06,91.7,6.63,6.08,0.55,3.85,6.17,1248.81,4.28,5.6,38.19,0,0,9.9,1.14
03.01.2021 01:50:00,985.68,-0.11,92.5,6.55,6.06,0.49,3.83,6.15,1249.75,4.95,7.07,40.84,0,0,9.79,0.97
03.01.2021 02:00:00,985.58,-0.1,93.5,6.48,6.06,0.42,3.84,6.15,1250.26,3.61,4.89,34.61,0,0,9.66,0.82
03.01.2021 02:10:00,985.54,-0.1,94.4,6.42,6.06,0.36,3.84,6.15,1250.8,4.04,5.6,27.62,0,0,9.55,0.7
03.01.2021 02:20:00,985.48,-0.07,95.2,6.38,6.08,0.31,3.84,6.17,1251.13,3.79,5.26,28.17,0,0,9.45,0.6
03.01.2021 02:30:00,985.41,0.04,96.5,6.35,6.12,0.22,3.88,6.22,1251.37,4.39,5.6,28.26,0,0,9.36,0.53
03.01.2021 02:40:00,985.34,0.17,98.2,6.3,6.19,0.11,3.91,6.28,1251.73,3.84,5.6,31.45,0,0,9.27,0.42
03.01.2021 02:50:00,985.31,0.26,99,6.29,6.22,0.06,3.94,6.32,1251.81,4.17,5.74,36.2,0,0,9.17,0.39
03.01.2021 03:00:00,985.22,0.3,99.7,6.26,6.24,0.02,3.95,6.34,1251.92,4.39,5.94,29.97,0,0,9.07,0.34
03.01.2021 03:10:00,985.13,0.31,99.8,6.26,6.25,0.01,3.96,6.34,1251.8,4.73,7.35,28.15,0,0,8.98,0.34
03.01.2021 03:20:00,985.14,0.24,100,6.22,6.22,0,3.93,6.31,1252.29,4.41,6.68,29.53,0,0,8.89,0.24
03.01.2021 03:30:00,985.04,0.11,100,6.16,6.16,0,3.9,6.25,1252.81,4.36,6.72,29.19,0.06,0,8.79,0.11
03.01.2021 03:40:00,984.96,0.02,100,6.12,6.12,0,3.87,6.21,1253.12,4.92,7.08,26.67,0.19,0,8.7,0.02
03.01.2021 03:50:00,984.88,-0.05,100,6.09,6.09,0,3.85,6.18,1253.34,5.18,7.01,28.58,0.21,0,8.56,-0.05
03.01.2021 04:00:00,984.79,-0.08,100,6.07,6.07,0,3.84,6.17,1253.38,5.02,7.25,27.58,0.2,0,8.4,-0.08
03.01.2021 04:10:00,984.75,-0.12,100,6.05,6.05,0,3.83,6.15,1253.54,4.87,6.04,26.88,0.16,0,8.26,-0.12
03.01.2021 04:20:00,984.68,-0.16,100,6.04,6.04,0,3.82,6.13,1253.64,4.9,6.51,26.54,0.12,0,8.13,-0.16
03.01.2021 04:30:00,984.58,-0.2,100,6.02,6.02,0,3.81,6.11,1253.7,4.72,6.73,25.54,0.15,0,8.01,-0.2
03.01.2021 04:40:00,984.46,-0.24,100,6,6,0,3.8,6.1,1253.72,4.78,6.37,24.82,0.2,0,7.91,-0.24
03.01.2021 04:50:00,984.34,-0.28,100,5.99,5.99,0,3.79,6.08,1253.76,5.09,6.69,23.72,0.22,0,7.81,-0.28
03.01.2021 05:00:00,984.27,-0.32,100,5.97,5.97,0,3.78,6.06,1253.89,5.02,6.82,24.56,0.2,0,7.72,-0.32
03.01.2021 05:10:00,984.27,-0.35,100,5.95,5.95,0,3.77,6.05,1254.01,5.39,7.21,25.4,0.15,0,7.61,-0.35
03.01.2021 05:20:00,984.27,-0.36,100,5.95,5.95,0,3.77,6.04,1254.06,5.19,6.75,26.71,0.13,0,7.51,-0.36
03.01.2021 05:30:00,984.23,-0.37,100,5.94,5.94,0,3.77,6.04,1254.07,4.98,6.79,26.7,0.13,0,7.42,-0.37
03.01.2021 05:40:00,984.26,-0.39,100,5.93,5.93,0,3.76,6.03,1254.22,4.58,6.31,26.58,0.13,0,7.36,-0.39
03.01.2021 05:50:00,984.35,-0.4,100,5.93,5.93,0,3.76,6.03,1254.36,4.1,5.95,30.84,0.11,0,7.31,-0.4
03.01.2021 06:00:00,984.35,-0.4,100,5.93,5.93,0,3.76,6.03,1254.37,4.26,5.91,30.49,0.11,0,7.29,-0.4
03.01.2021 06:10:00,984.32,-0.4,100,5.93,5.93,0,3.76,6.03,1254.34,4.21,7.61,25.18,0.12,0,7.29,-0.4
03.01.2021 06:20:00,984.28,-0.42,100,5.92,5.92,0,3.75,6.02,1254.39,4.65,7.18,24.91,0.11,0,7.3,-0.42
03.01.2021 06:30:00,984.34,-0.45,100,5.91,5.91,0,3.74,6.01,1254.57,4.58,6.2,27.9,0.11,0,7.3,-0.45
03.01.2021 06:40:00,984.36,-0.45,100,5.91,5.91,0,3.74,6,1254.64,4.13,6.14,26.18,0.09,0,7.29,-0.45
03.01.2021 06:50:00,984.36,-0.49,100,5.89,5.89,0,3.73,5.99,1254.82,4.17,5.7,24.77,0.08,0,7.29,-0.49
03.01.2021 07:00:00,984.36,-0.51,100,5.88,5.88,0,3.73,5.98,1254.92,4.32,6.45,27.76,0.07,0,7.29,-0.51
03.01.2021 07:10:00,984.35,-0.52,100,5.88,5.88,0,3.72,5.97,1254.94,5.32,7.78,25.13,0.06,0,7.29,-0.52
03.01.2021 07:20:00,984.35,-0.56,100,5.86,5.86,0,3.71,5.96,1255.13,5.38,8.14,26.21,0.03,0,7.27,-0.56
03.01.2021 07:30:00,984.42,-0.57,100,5.86,5.86,0,3.71,5.95,1255.29,4.46,6.97,27.74,0.03,0,7.22,-0.57
03.01.2021 07:40:00,984.41,-0.57,100,5.86,5.86,0,3.71,5.95,1255.26,4.02,5.62,23.59,0.01,0,7.19,-0.57
03.01.2021 07:50:00,984.43,-0.58,100,5.85,5.85,0,3.71,5.95,1255.34,4.67,6.22,28.65,0.05,0,7.19,-0.58
03.01.2021 08:00:00,984.48,-0.62,100,5.84,5.84,0,3.7,5.93,1255.59,4.29,6.24,26.32,0.09,0,7.19,-0.62
03.01.2021 08:10:00,984.47,-0.63,100,5.83,5.83,0,3.69,5.92,1255.62,4.08,5.34,27.47,0.24,0,7.19,-0.63
03.01.2021 08:20:00,984.44,-0.65,100,5.82,5.82,0,3.69,5.92,1255.68,3.92,5.35,22.86,0.58,1.52,7.2,-0.65
03.01.2021 08:30:00,984.45,-0.68,100,5.81,5.81,0,3.68,5.9,1255.85,3.62,5.51,22.39,1.13,2.96,7.21,-0.68
03.01.2021 08:40:00,984.47,-0.71,100,5.8,5.8,0,3.67,5.89,1255.99,4.05,5.46,22.63,2.24,5.41,7.24,-0.71
03.01.2021 08:50:00,984.44,-0.73,100,5.79,5.79,0,3.67,5.88,1256.08,4.51,7.09,22.24,5.39,12.21,7.25,-0.73
03.01.2021 09:00:00,984.49,-0.72,100,5.79,5.79,0,3.67,5.89,1256.08,4.31,5.91,23.92,12.37,27.06,7.25,-0.72
03.01.2021 09:10:00,984.57,-0.72,100,5.79,5.79,0,3.67,5.88,1256.2,3.94,5.16,26.35,16.27,35.52,7.24,-0.72
03.01.2021 09:20:00,984.57,-0.72,100,5.8,5.8,0,3.67,5.89,1256.17,4.38,5.69,23.54,18.67,41.38,7.25,-0.72
03.01.2021 09:30:00,984.6,-0.69,100,5.81,5.81,0,3.68,5.9,1256.09,4.49,6.02,25.64,18.66,41.93,7.26,-0.69
03.01.2021 09:40:00,984.55,-0.69,100,5.81,5.81,0,3.68,5.9,1256.03,4.73,6.57,22.67,25.09,55.71,7.26,-0.69
03.01.2021 09:50:00,984.59,-0.68,100,5.81,5.81,0,3.68,5.9,1256.02,5.03,6.72,24.67,34.35,76.07,7.26,-0.68
03.01.2021 10:00:00,984.65,-0.64,100,5.83,5.83,0,3.69,5.92,1255.9,4.94,6.85,25.82,50.56,111.35,7.26,-0.64
03.01.2021 10:10:00,984.72,-0.6,100,5.85,5.85,0,3.7,5.94,1255.79,5,7.23,27.04,60.28,134.17,7.26,-0.6
03.01.2021 10:20:00,984.82,-0.57,100,5.86,5.86,0,3.71,5.95,1255.79,4.13,5.89,26.37,62.44,140.61,7.26,-0.57
03.01.2021 10:30:00,984.85,-0.55,100,5.87,5.87,0,3.71,5.96,1255.73,3.6,4.61,26.57,76.02,170.31,7.29,-0.55
03.01.2021 10:40:00,984.95,-0.53,100,5.88,5.88,0,3.72,5.97,1255.75,3.46,5.09,25.85,58,132.87,7.35,-0.53
03.01.2021 10:50:00,985.03,-0.52,100,5.88,5.88,0,3.72,5.97,1255.83,3.28,5.04,27.91,37.09,87.77,7.44,-0.52
03.01.2021 11:00:00,985.03,-0.53,100,5.88,5.88,0,3.72,5.96,1255.86,3.43,5.05,23.91,36.31,85.84,7.54,-0.53
03.01.2021 11:10:00,985.07,-0.48,100,5.9,5.9,0,3.73,5.99,1255.66,3.33,4.94,30.08,30.88,73.21,7.62,-0.48
03.01.2021 11:20:00,985.03,-0.44,100,5.92,5.92,0,3.74,6.01,1255.4,3.21,4.63,27.8,24.04,57.89,7.7,-0.44
03.01.2021 11:30:00,984.99,-0.41,100,5.93,5.93,0,3.75,6.02,1255.23,3.6,5.1,23.31,25.22,60.66,7.77,-0.41
03.01.2021 11:40:00,984.97,-0.39,100,5.93,5.93,0,3.76,6.03,1255.12,3.73,5.26,27.3,28.89,68.71,7.83,-0.39
03.01.2021 11:50:00,984.92,-0.38,100,5.94,5.94,0,3.76,6.03,1255.01,3.79,5.31,24.71,34.68,81.16,7.86,-0.38
03.01.2021 12:00:00,984.84,-0.38,100,5.94,5.94,0,3.76,6.03,1254.89,3.82,5.01,25.79,36.69,85.51,7.89,-0.38
03.01.2021 12:10:00,984.79,-0.37,100,5.95,5.95,0,3.76,6.04,1254.78,3.31,4.79,25.54,37.2,86.91,7.92,-0.37
03.01.2021 12:20:00,984.77,-0.36,100,5.95,5.95,0,3.77,6.04,1254.72,3.04,4.16,25.1,34.79,81.89,7.96,-0.36
03.01.2021 12:30:00,984.69,-0.36,100,5.95,5.95,0,3.77,6.04,1254.59,3.35,4.85,25.55,37.44,87.71,8.01,-0.36
03.01.2021 12:40:00,984.62,-0.34,100,5.96,5.96,0,3.77,6.05,1254.44,3.43,4.68,28.87,44.08,102.23,8.08,-0.34
03.01.2021 12:50:00,984.57,-0.32,100,5.97,5.97,0,3.78,6.06,1254.25,3.35,4.52,27.05,49.05,112.65,8.14,-0.32
03.01.2021 13:00:00,984.57,-0.29,100,5.98,5.98,0,3.79,6.07,1254.11,3.61,4.81,26.09,43.73,101.13,8.2,-0.29
03.01.2021 13:10:00,984.56,-0.26,100,5.99,5.99,0,3.79,6.09,1253.98,2.55,4.87,25.71,40.77,94.09,8.26,-0.26
03.01.2021 13:20:00,984.61,-0.23,100,6,6,0,3.8,6.1,1253.9,2.79,4.26,27.38,33.83,78.64,8.32,-0.23
03.01.2021 13:30:00,984.69,-0.21,100,6.01,6.01,0,3.81,6.11,1253.91,2.5,3.87,31.55,26.7,62.65,8.4,-0.22
03.01.2021 13:40:00,984.77,-0.21,100,6.02,6.02,0,3.81,6.11,1253.97,2.6,4.12,27.43,21.17,50.26,8.48,-0.21
03.01.2021 13:50:00,984.82,-0.21,100,6.01,6.01,0,3.81,6.11,1254.07,2.29,3.35,30.5,15.53,37.39,8.56,-0.21
03.01.2021 14:00:00,984.85,-0.23,100,6.01,6.01,0,3.8,6.1,1254.18,2.32,3.32,31.55,12.43,30.18,8.63,-0.23
